image_id,dice
cju1h89h6xbnx08352k2790o9,0.9531225170824726
cju1haab178i70799tk9z8y8x,0.967133583874274
cju1hhj6mxfp90835n3wofrap,0.9270971894443253
cju1hirfi7ekp0855q0vgm9qq,0.9374894692502106
cju1hmff8tkp809931jps6fbr,0.9731678143083439
cju1hp9i2xu8e0988u2dazk7m,0.9734853526167132
cju1hs0za7jha0855vj0mdrjt,0.976724414804179
cju1hyolc7aqu0878rrkfn1lr,0.9672484185024003
cju2hdr06v2bq0799mbm3bks1,0.9797654336899085
cju2hewssldzx0835ep795xu0,0.9603986560459058
cju2hfqnmhisa0993gpleeldd,0.8623117223313687
cju2hgsptlfam0835o3b59h1o,0.9224106820642367
cju2hjrqcvi2j0801bx1i6gxg,0.8780439320147103
cju2hlm19vjjf0801o69qnber,0.9505142193319135
cju2hos57llxm08359g92p6jj,0.9701294316263365
cju2hqt33lmra0988fr5ijv8j,0.9715395109665232
cju2htabevq9108015qjei0x7,0.9751689348673473
cju2hugv9vget0799hhk7ksvg,0.903269887750122
cju2hw5gjlr5h0988so2qqres,0.9675959748309099
cju2hx006vidl0799igm81vmh,0.9320929130125623
cju2i03ptvkiu0799xbbd4det,0.962818457497151
cju2i3hzclw3o0988rrgh911i,0.9791564006563473
cju2i6acqvo6l0799u20fift8,0.9717862342327025
cju2i8br1vqtd08784u6vmcjk,0.9749543035866607
cju2iatlki5u309930zmgkv6h,0.9714614352354783
cju2igw4gvxds0878808qj398,0.8997396169016989
cju2ij9uiic2l09933ljiv6gm,0.9356611703847397
cju2lberzkdzm09938cl40pog,0.973495253595705
cju2lcyfgkf5809932fn9gucn,0.9569163310049457
cju2lejzcy4pc0878c9rlonot,0.9732794013857374
cju2lyynuymli0855g7fxgbhe,0.9317565217391305
cju2lz8vqktne0993fuym6drw,0.9648652101699247
cju2m56cryvqd0801gtn2yp8t,0.9460835704657781
cju2m71z2ywwv080131bcrsd3,0.9351277268054974
cju2ma647l0nj0993ot4deq2q,0.9685356953215912
cju2mfjndoz700988b9lc3zeq,0.9648621201468636
cju2mh8t6p07008350e01tx2a,0.9519698066384035
cju2nbdpmlmcj0993s1cht0dz,0.9656093914039385
cju2nd7l7z98o0799gfjvyfmw,0.970132730738065
cju2nfnvxzdkd0878399axlco,0.9728403059826078
cju2nguelpmlj0835rojdn097,0.9771664269316136
cju2nnqrqzp580855z8mhzgd6,0.9254687410330475
cju2np2k9zi3v079992ypxqkn,0.9523080288777073
cju2nqapmzvk20801f9us40dx,0.9616315622295972
cju2nsmwjlzyl0993jl80chvz,0.9644489287198054
cju2ntxtdzlvu0799xl3j9pan,0.9237369945296579
cju2nyc5f02m40801ojqbtiea,0.971681691016475
cju2oi8sq0i2y0801mektzvw8,0.9788931407298643
cju2okvco06xc0799kxe5n1qh,0.9824575135262061
cju2omjpeqj5a0988pjdlb8l1,0.9785451715563767
cju2oo0wh0bqy0878biujeyhe,0.9662263003703498
cju2oq5570avm079959o20op1,0.9818554437328454
cju2osuru0ki00855txo0n3uu,0.9747537887304942
cju2otvvv0l7z0855x7we8cb0,0.9535825124814465
cju2ouil2mssu0993hvxsed6d,0.9410079575596817
cju2p0eveqtdc0835gpi3p93i,0.9550909315848076
cju2p4ddkmzxj0993p94o62av,0.9681850507167721
cju2p91qir00k08350ddfif0w,0.9734786002783151
cju2pag1f0s4r0878h52uq83s,0.9512656297651723
cju2phaksnahz0993yxogjcpv,0.9407322068612392
cju2pjb9v0ywn0878j5g5n69j,0.966478939736283
cju2pkwt3r8b90988v2ywq1px,0.9547222222222222
cju2pmhtr17a00855cvpelzb0,0.9693011684215203
cju2qdj95ru8g09886gfi9rsz,0.9823602046216264
cju2qfie4rvz508357kad9z5o,0.9524672200525667
cju2qh5le1ock0878oahaql7d,0.9719783318965975
cju2qn2fzs1vy0988l243cvzy,0.9725433526011561
cju2qozsk20cq0855ugrg3cri,0.9684740447305439
cju2qqn5ys4uo0988ewrt2ip2,0.9824181860914232
cju2qs32r1vys07999conmbvx,0.9124825986078886
cju2qtee81yd708787bsjr75d,0.957298085205062
cju2qu37qobl50993aw7ghcfq,0.9320247460475063
cju2qvuj1s9ok0835tp2k4ozh,0.9751755005656527
cju2qxxko229x08786gvxxhur,0.9105417891642167
cju2qz06823a40878ojcz9ccx,0.9603594695207073
cju2r11x7sdgx0988o8ule0wl,0.9673903527969885
cju2r2obh2bjm08553kng0rh7,0.9674217907227616
cju2r6mt2om21099352pny5gw,0.9826563769293257
cju2r7h21sj9608354gzks3ae,0.9450303313112459
cju2r91dg2k090801bh0xzbxk,0.9647744248580818
cju2raxlosl630988jdbfy9b0,0.6293853053422359
cju2rga4psq9n09881z519xx0,0.9425075941253518
cju2ricdv2iys0878sv1adh0u,0.9653233673171193
cju2rkjfwoxys0993x768l1j2,0.9743555346882197
cju2rlqdnoz9k0993cpjae3x0,0.9725193053692491
cju2rmd2rsw9g09888hh1efu0,0.8941823179111315
cju2rn0hasxri0835nfy3buay,0.8854548966582964
cju2rnkt22xep0801as160g9t,0.8998609179415855
cju2ro5jqsy680988pi6qsujw,0.9286541796489916
cju2rpa30t07b0835im0erql0,0.9650963304841574
cju2rqo702wpx0855fn7d5cxh,0.9349670122525919
cju2rxm8rpbaf0993o3qr2oph,0.9397689768976898
cju2rz4k434s70855wwx3ddtx,0.9662312646722446
cju2rzpsmtb0f0835jabkbao1,0.9166365932876218
cju2s16zp317h0799gr67jqc2,0.9803528679750694
cju2s2527pfyr0993l3h1149a,0.9260077305356157
cju2s9g11pnra0993gn4eh793,0.9529087152541702
cju2saez63gxl08559ucjq3kt,0.9695875042928555
cju2sevf53lkx08558h5bpaig,0.9764693598019766
cju2sggy13na70855tbeoqgha,0.9681081787300758
cju2spdagu1l50835da1f46fr,0.9339976275207592
cju2srvy5440s0801y1ba9akr,0.9638745495744712
cju2sszfq3uye0878sucelzk2,0.9157190845728246
cju2suk42469908015ngmq6f2,0.9672958448027265
cju2sxf3iqbpv09937iksn8ep,0.9686575888865965
cju2syxa93yw40799x2iuwabz,0.926338016730285
cju2t16vuucaq0835xcpsivn2,0.951714357601958
cju2t2ivz43i10878zeg8r1br,0.9334276368137212
cju2t3ibkuecr0835o7si16zv,0.9354825545806978
cju2t62nq45jl0799odpufwx6,0.9784546973902127
cju2t9tdwuk700835kv0ljmtl,0.9727202530172733
cju2ti1du4idn0878giuozonw,0.9469920331221379
cju2tjrog4jy30878pawyazqc,0.9583273961423371
cju2top2ruxxy0988p1svx36g,0.9658991737828998
cju2tpfa5uyx408359datxqqj,0.9354813867882391
cju2tqfgw4oat0799rn0g5b2z,0.9679548067789832
cju2trbpkv0c00988hxla5dzz,0.9673083654182709
cju2trtjf4qjd0878a2zle9v9,0.8766297734252767
cju2tvrvm53ws0801a0jfjdxg,0.9631123413955935
cju2txjfzv60w098839dcimys,0.9426512065183328
cju2tzypl4wss0799ow05oxb9,0.9852623456790124
cju2u2b9o4zvp08788qb9nqxj,0.9799072212987627
cju2u4pymvc720988wsxrmi84,0.9717066482352479
cju2u73dj53oz0878486k8k4b,0.9649867029902056
cju2ueb6j5ado0878vf5md13o,0.9558188062896663
cju2ulk385h170799rlklxob0,0.966354659840076
cju2uokeg5jm20799xwgsyz89,0.9748504895474993
cju2upu4evw7g08358guwozxv,0.9442151918080391
cju2urqpwvxw70835rvndvtsi,0.9490261956008189
cju2uwz9f5yf1085506cfamfx,0.9833272064811238
cju2uy8ox62jo0801g88hh42z,0.9506161092345021
cju2uzabhs6er0993x3aaf87p,0.9529770011170449
cju2wtwj87kys0855kx6mddzw,0.9763751076032549
cju2wve9v7esz0878mxsdcy04,0.9499761791329204
cju2wx0gh7fpz0878wwyd9ep8,0.9605168331102646
cju2wxv0hxs2f09884w48v8fi,0.9027377521613833
cju2wzu8wxtgu09880ku9x1pg,0.9749288237590578
cju2x7vw87mu30878hye2ca0m,0.9737887185008884
cju2xa3i4y0160988i679zsqd,0.9583892226045372
cju2xbk0080y80801eghyddi2,0.9682462731790086
cju2xd75m82720801q4s4ik3n,0.9832882541743301
cju2xf8e5y2wm08359vcgk09b,0.9843455953261491
cju2xjz2ju8pe0993ysv9wg17,0.9736240530594253
cju2xlcqxy9c60988vjacdznb,0.9666292262864026
cju2xs6na81t20878pt6nkfip,0.9503265641172062
cju2xwm1s84l50799i60mq0pu,0.9571334771597411
cju2xyd9vyi7m098831qcucse,0.9741115781429117
cju2y0z6g87p10878fpk5d3rq,0.9774660841572775
cju2y26c588bo07993ksd8eoz,0.951706962747743
cju2y40d8ulqo0993q0adtgtb,0.9563199279503967
cju2y5zas8m7f0801d34g5owq,0.9471177828177688
cju2y8s56ymqr083541ggdsml,0.9458326345799094
cju2yb31a8e8u0878wdashg7o,0.977212626875311
cju2ycp1u8g2r0799jslnp7cz,0.9575827151772047
cju2yg5ht8i4p087800js8hp4,0.9674794702097855
cju2yi9tz8vky0801yqip0xyl,0.9736945841790957
cju2yljr0yzhw0988ecf271ly,0.9640848736353572
cju2yo1j1v0qz09934o0e683p,0.9795466951465528
cju2ysg748ru80878sp6j0gm0,0.9809251311397235
cju2yv4imv6cz099314jveiib,0.9584048446286296
cju2yw4s7z7p20988lmf2gdgd,0.9668840301751694
cju2yyhsp933j0855hp32e012,0.9660574922591547
cju2z1nxlzaj40835wj81s1iy,0.9685876790241896
cju2z2x3nvd3c099350zgty7w,0.9546308864989036
cju2z45kuzf6d0988nz2c819m,0.9247099481609479
cju2z6ez69g4u0801qwt088lw,0.9814740233588402
cju2z9vlp9j0w0801oag91sy9,0.9603278325395946
cju2zblxw9848087853csbrx1,0.9622768900507245
cju2zdhsczmn50988z64qwg2q,0.9586177569884291
cju2zdvjn9h7r08553cp4eed5,0.9413365735115431
cju2zgbj9zmrw0835nnlzxj4c,0.9543832925802702
cju2zi4l09f5807991s8do2b2,0.9555198447591037
cju2zjcvj9qma0801dk71hhi0,0.9575082698507863
cju2zkpdl9h7t0799ix60teqg,0.9392509288081132
cju2zm0axztpe0988r8s9twjr,0.9490584049292718
cju2zo0fwzv580988qlijd2xa,0.945624577617856
cju2zp89k9q1g0855k1x0f1xa,0.9456406832470928
cju2zpw4q9vzr0801p0lysjdl,0.9345580886202466
cju2zr3c3vwb00993jn06bbaz,0.9396171787035548
cju2zrojo9kcd0878ld2epejq,0.933584484442584
cju2zwg05a0oy0801yr73ig7g,0.9752240937095111
cju2zxja9w1eh09933609ho9z,0.9469250210614996
cju2zy1e49pqk0878t6ncqn12,0.9158658375730168
cju300m3s04fg0988uzupuf7z,0.9747101569383501
cju302fqq9spc0878rrygyzzz,0.9697048762103554
cju303j5r062k098835zxfds5,0.9688150421561365
cju30525w04r10835ygp257sb,0.9699066394957585
cju306x7w05nb0835cunv799x,0.9525915193481922
cju30ajhw09sx0988qyahx9s8,0.9499219485132143
cju30bmab08bi0835mvlr6e0r,0.9603071784225888
cju30df2j09dd08351ayx2t6w,0.9659197328953976
cju30ftgja7170855xl9bkdm0,0.9783104113212959
cju30gxjq0djk0988jytm49rs,0.9586773750634793
cju30ia8da2bq0799klnehml2,0.9480856586632057
cju30j1rgadut0801vuyrsnt8,0.9282973136740053
cju30k2z40ds308353kdew70n,0.9586315789473684
cju30lncba3ny0878jwnous8n,0.9517244680596444
cju30mm25a53s0799qa5wiqe8,0.9286554049873151
cju30nyxe0gfb0835p256yoju,0.9667670619164338
cju30ov1oah920801mi8thuyg,0.9234652774048016
cju30qbm1ad3x0855znuhpz9u,0.9787800500917033
cju30u1hbakn808019g15nb8b,0.9499187162410194
cju30xqmh0ni00835ix3batv1,0.9671167735857521
cju30ywtc0oar0835bp2en7ec,0.9698982210275459
cju310f6val1v0855xo8tc3gu,0.9837342473087238
cju3128yi0rpu0988o4oo5n8n,0.954242591570035
cju31rb7vb6110801p9rhacuw,0.9433962264150944
cju31t8xd17bk0835rnb893jk,0.8474320241691843
cju31ugmfb3dz0855xtqshki6,0.97234501150769
cju31w6goazci0799n014ly1q,0.9644778334260805
cju31y80qbawn0801twwm2l5s,0.9792921998472903
cju320gyvbch60801v2amdi2g,0.9512801642328698
cju323ypb1fbb0988gx5rzudb,0.8742398460665848
cju324q101fhe08350wae9cif,0.957957723374006
cju326h4v1gxw08352px40p7r,0.9744971149861328
cju3280wv1ir009882jze27tc,0.9726075090690596
cju32a52lb9rc0799xi40qs00,0.9706457418845252
cju32csyfblyh080170aa3x5p,0.9718034380125129
cju32fhnhbds40799broyoptc,0.946039930451466
cju32gzs6xo8x0993r8tedbpb,0.9613303593118526
cju32jcdabepz0878d0cznmfe,0.9747788082293999
cju32l161bi1v07990vm376in,0.9404322614654718
cju32phw2bv130801yj7bkouq,0.9809360082272943
cju32pzh9bpw10855q4vaxfhe,0.9502245408341625
cju32qr9tbvsj08013pkpjenq,0.9337221753890319
cju32srle1xfq083575i3fl75,0.9327333129137902
cju32upim1z7u0988l883nqp6,0.964478343775538
cju32zhbnc1oy0801iyv1ix6p,0.9699371331525787
cju330ofbc2l30801th5g3hw6,0.931090509414126
cju33231uy4gi0993qc7b1jch,0.9366652083279718
cju334jzo261t0835yqudnfs1,0.9816554064289393
cju336l68y7if0993wf092166,0.9574729273532377
cju3381d8bz3h07991xtl7ra0,0.928462709284627
cju33belnbyhm0878yxl42233,0.8926053372476358
cju33eqwbcch208012jikwdky,0.9384407238288517
cju33jon3ygbj0993pu22a4k6,0.943766652643388
cju33mirdc8mj0799k33wzoes,0.976753611929712
cju33o12x2jm50988944mxq0v,0.9407208274479427
cju33qpdvc9g0087825jhf3s9,0.9445278685628478
cju33w4sdcivk0855x879zht7,0.9612590327418632
cju33x0f22peh0988g0ln7w5v,0.9402090919769764
cju33yemn2qb20988wfjxximx,0.9451574418856874
cju33za6l2qy70988jhrlp2ev,0.9313814711770977
cju34aozyyy830993bn16u32n,0.9693542161346543
cju34c1xfyz920993itxkkfad,0.9722837250246752
cju34ds2531520988qjpqt6e3,0.9529702762755209
cju34eqjpcpm508788b3lhp97,0.9628676843922418
cju34fojcctcf0799ebolbvkn,0.926381339384664
cju34i3qvcyog0855qiejxx5w,0.967559145866459
cju34m7h536wq0988xz7gx79v,0.9424722757955641
cju34o6dbd2lo0855aqlcy1hs,0.9548759545471154
cju34ouumcznz07996gg1xq7v,0.9642366348248701
cju34repocy5208780gswillm,0.9815000369864764
cju34sh43d8zm08019xbwhc0o,0.9615157828530996
cju34uhepd3dd0799hs8782ad,0.9242361317116583
cju34xspwzenf0993cyzajv9n,0.959944042900443
cju34ymm8d6700799uop0cw33,0.936945998616961
cju34zivp3fq80988opxbaqyn,0.9420495670896514
cju3518w2d838079939fqztbc,0.9578918039564628
cju3521y5d5mq0878t3ezsu4p,0.9335872048743336
cju353d1eda8c07992afde611,0.9700185725656673
cju35740hzm0g0993zl5ic246,0.9429710521754203
cju357rxxdaz30878y2esjpjt,0.9422040327410661
cju358pwtdby20878cg7nm0np,0.9426468444833115
cju35a77vdj4n08556jj2lgmc,0.9759246016465886
cju35atpxdjot0855q46aqrd0,0.9476013680340911
cju35c4wzdhow0799h6eq4sgs,0.9639215080346106
cju35eg0tdmjt085525sb4bua,0.9590980705092792
cju35fxqyzt5p0993vusm54qz,0.964479975223089
cju35i2e63uxr0835h7zgkg9k,0.9725504036705342
cju35k2fr3vc50988c85qkrwg,0.9230769230769231
cju35ldepdtlm0801yv79y8vu,0.933137266670668
cju35mdz73x890835eynq1h9v,0.9549952506342507
cju35oyvd3y850988km12hdz1,0.9541955931180199
cju3tp94kfstl08181awh6z49,0.9862144522386588
cju3tsh4lfsok0987w6x3a0v1,0.9594570386294052
cju3ttznuftyf09875t11850w,0.9641696633594732
cju3tvffffx5f0818t5ov22al,0.9582087930003804
cju3tx1qyg0c907552fglumhc,0.964387003445191
cju3u1c8tfyqx08503iedc3mx,0.9627588960423217
cju3u39fog1bo0871lxjrabks,0.984707541188383
cju3u4lxmg59o0755rz42b9en,0.971830043492807
cju3u815rg4ek0850vvhtcvcm,0.9796680712013071
cju3ua8u0g9rg0801uayhdxhu,0.9745988589289346
cju3uhb79gcgr0871orbrbi3x,0.8069051199895377
cju3ul8dogf1z09872y2ecowp,0.9411025496874896
cju3umoh1geet0817cmpef5am,0.9650217269715613
cju3uwz6ogsp10801h2r3bj5l,0.9444333444333445
cju3uz4o6gr9z0850lhxyxvsj,0.9683724441391599
cju3v0fl3gwce0755qkjhzmd4,0.9748214746923362
cju3v11mrgwwb0755u242ygye,0.9509499207541733
cju3v3ac9gyz30755hfqwyp1i,0.95867658782886
cju3v56bwgy8v0871w14pz8fx,0.9400557374617202
cju3v664kh0px0818y4y7wolf,0.96233269132311
cju3v72v5h1qz0818fggilwtq,0.9371540492208124
cju3wstckialg0871xs0vevsj,0.9800691314103211
cju3x2s11ibzi0817kk284k0j,0.9648797424217695
cju3x4blzieu30850x10uuvbm,0.9676250692265091
cju3x5u2tiihx0818914gzxy1,0.9820011856261746
cju3x7xsaijq80818f0psavav,0.9726892354507417
cju3x9lttikfb0818a0g104zn,0.9386224590487467
cju3xeexgii1j0817zs68tb4g,0.9587201673738271
cju3xga12iixg0817dijbvjxw,0.9630069400372592
cju3xhpvvimda0987ygrpzni2,0.9613148517552385
cju3xiic0ilzp0850lusrb42j,0.9329310744952425
cju3xjqtpikx50817tppy6g84,0.9726037232678599
cju3xl264ingx0850rcf0rshj,0.9679549829705316
cju3xtufwiv9c0818djsc4cqd,0.949321991770002
cju3xuj20ivgp0818mij8bjrd,0.9333882849930452
cju3xvoo2iqlc0817eku2r3wl,0.9390665878977129
cju3xwpgviwlx0871rwm15q7v,0.9557025205889693
cju3xzvnzj0hd0755xprz39nj,0.975677890673881
cju3y0pjrj1c30755nxekxccj,0.9503467168906772
cju3y21quj0ir0818kgjagr15,0.9724189986301753
cju3y54kwj3nr0801biidlb4e,0.9342836960798722
cju3y79ofj3va0871uqfb1mzo,0.9650280674779884
cju3y9difj6th0801kd1rqm3w,0.9758998039091656
cju3ya7goj6at0818v2l5ay7f,0.9011104310570954
cju3yb47cj1xq0817zfotbni4,0.9563358708821983
cju3yht87j83m08507yk1u1fg,0.9798009831140698
cju3ykamdj9u208503pygyuc8,0.9169821459101678
cju40jl7skiuo0817p0smlgg8,0.9586766502709985
cju40m0rjkpw80871z6n6yg1u,0.9619575031601758
cju40poe4kt9s0755f9cnm3h5,0.9699211032827442
cju40r6jrksyk0871wg98zgho,0.9551930467797619
cju40sdwukv3k0755y99ug1k8,0.9647347161076567
cju40taxlkrho0987smigg0x0,0.9488379599741769
cju40u30gkuzc0871rq7t666d,0.9533425724279021
cju40w3hbkwpn08015rbs3wko,0.9455483637351197
cju40wto5kxwi0755it190f2k,0.9483476661798907
cju410dnfl0960755y8lu8d79,0.9397312433123497
cju412uwlkva50850d1ps1ww7,0.9826417348793665
cju414lf2l1lt0801rl3hjllj,0.91803829006032
cju418rckl3ur08012psrx1r1,0.9593009471984827
cju41kd7yl4nm0850gil5qqwh,0.9613850658182908
cju41lojblbs307555jdci937,0.9542763077074273
cju41nz76lcxu0755cya2qefx,0.9720594740500672
cju41p90plcsx08018cnzpndc,0.9202339472374316
cju41r6v2lcww0871ps8k8pf5,0.9633246927000585
cju41s6nbleqy0755e2mslg0b,0.9600251460690777
cju41z76wlgbz0801qdetlvby,0.9157559660185317
cju422cm8lfxn0818ojicxejb,0.9609642743701623
cju424hy5lckr085073fva1ok,0.9675864312542514
cju426tomlhll0818fc0i7nvh,0.9615993882121593
cju428k5fldt108177s6g6f45,0.9727419629188637
cju42dwedlmk60871jbgu4ehi,0.9713927790138923
cju42g865lorv07552ytz6xxa,0.9796260524109779
cju42m60jlpcm08186kqppzqv,0.9612893783615675
cju42nm68lpyo0818xvvqmupq,0.9684364290128659
cju42py9mlqyd0818u3d1d7ga,0.9572899555270644
cju42qet0lsq90871e50xbnuv,0.951477547586497
cju42romflni20817etb9a0fl,0.9336695242897967
cju42tauqlo5p08171l3cuo4b,0.9476872529390625
cju42u5bjlvi10801dc13sskp,0.9655774043618163
cju42wamblrqn098798r2yyok,0.9756116479751785
cju42xpi8lw4w0871ve317a1p,0.9567342046423715
cju430pm2lz0y0755jkhcc3d1,0.9561319494667162
cju439oazm2fu0871ma0vvrft,0.9556660899653979
cju43b8daly4408170e5ev06g,0.9737974632248653
cju43c92lm5cj0755lorsorfg,0.8977345546383203
cju43eigtm6ev0801mv0m96t1,0.9790902858505469
cju43gfosm63n08714rpih8pe,0.9745125380026058
cju43h43am1dy08176gwfhmnt,0.945479173721639
cju43in5fm22c08175rxziqrk,0.9821483697214209
cju43jcqim2cp08172dvjvyui,0.9473481752175794
cju43kj2pm34f0850l28ahpni,0.870213312773066
cju43lcnum9y10755bjs7z87f,0.9453530115676106
cju43mkj9m8wb0871qiadahub,0.9586386127710808
cju43o6n7m9nk087191ijwqq9,0.9528870680992502
cju45jpvfn6c809873pv1i34s,0.9680476308608286
cju45lbgznahl08180xz1h7u6,0.9549473820339147
cju45n0oxn5vu08500yfrt9jn,0.9698994576618856
cju45ofd9ne1j0801ri8dup7t,0.9767909466199586
